0.932241952491264	112	334
0.932242972325838	218	565
0.93224431119155	771	913
0.932244315551662	694	1291
0.93224469058079	1257	1317
0.932246466196257	524	1040
0.932247213251681	483	644
0.932247946409431	460	1202
0.932250172865094	1218	1464
0.932251911234253	690	702
0.932253512661293	778	1254
0.932253892991265	520	682
0.932254878245392	123	1617
0.932255422844235	853	1084
0.932258626272708	67	337
0.932260130273457	465	622
0.932265027700687	119	925
0.932268628289237	919	956
0.932268979395831	675	1624
0.932269147086224	506	1093
0.932269949038527	127	1544
0.932272170967021	795	1575
0.93227226848617	222	1542
0.932272375961141	274	350
0.932273884290551	814	1621
0.932274245040763	28	320
0.932277288240924	560	1519
0.93227871874038	809	1133
0.932279007055512	145	611
0.932280282510537	592	1499
0.932280396451985	584	608
0.932285300479584	1233	1406
0.932285654977206	224	629
0.932287719346642	1044	1522
0.932288314041356	355	1085
0.932288345558717	1025	1449
0.932288660417819	511	838
0.932290614930218	10	166
0.932291252453918	627	1086
0.932293203351791	511	885
0.932293716002482	13	1397
0.932295195400822	811	1414
0.932297685892588	278	1136
0.932299278222168	999	1060
0.932299323138762	671	1271
0.932299390089377	538	1273
0.932303763346098	1291	1612
0.932304186613887	244	1193
0.932305856236898	999	1569
0.932307517777286	495	944
0.932309377779275	340	652
0.932314879535112	830	1621
0.932314879535112	1327	1621
0.93231642013403	1084	1222
0.932317183916383	1197	1488
0.932319847640518	817	1211
0.932320406787797	1346	1444
0.932320995922007	134	944
0.932322523630366	700	920
0.932322590479279	144	1318
0.932325327007438	518	1558
0.932326950198023	33	520
0.932328107660998	441	973
0.932329922439612	461	1598
0.932330407459095	723	1158
0.9323312069374	959	1154
0.932332674696703	127	362
0.93233371339412	507	873
0.932337318819708	1119	1409
0.932339109680177	235	749
0.932340681474558	1083	1529
0.932341568815675	382	773
0.932342297893333	606	1427
0.93234332877686	1037	1175
0.932344395247805	13	1548
0.932348714869821	318	1191
0.932348868642986	739	993
0.932350629989165	220	235
0.932351179173762	1422	1483
0.932351179173762	1422	1600
0.932354444411687	331	519
0.932354571520883	738	872
0.932356361532248	271	963
0.932356519193955	696	1091
0.932356968112628	373	701
0.932359119964824	51	429
0.932361239124205	371	1114
0.932361830429334	347	1508
0.932362979071912	590	1107
0.932363435852784	597	1350
0.932364002050632	310	900
0.932368323643825	790	1106
0.932368618094506	455	813
0.932373821829123	67	1456
0.932374634751274	22	1138
0.932375529736613	319	334
0.932376924938421	759	1364
0.932378781911482	580	1074
0.932379713258739	867	1426
0.932379716995732	1313	1566
0.932379855095912	1077	1264
0.932380041071032	106	276
0.932381393837636	2	71
0.932383635462974	57	1439
0.932384385159099	875	1133
0.932385389209751	579	1548
0.932385647725779	129	1063
0.932390653876367	969	1110
0.932390677119392	760	1186
0.932391270792664	117	434
0.932393593488766	190	1544
0.932397845376555	625	1234
0.932398606694724	993	1068
0.932400338849072	1364	1436
0.932401204962916	750	1107
0.93240440103771	589	664
0.932406410731801	859	1354
0.932406920868599	179	1475
0.932409137337293	259	859
0.932409639016374	447	515
0.932410060197183	466	1173
0.93241058320336	1089	1552
0.932411686593726	637	1456
0.932412512805669	117	1270
0.932413890560374	103	959
0.932414924740994	35	185
0.932415289134573	44	288
0.932416603086619	1027	1068
0.932418988650825	322	763
0.932421814819476	162	367
0.932422140483573	263	745
0.932422225632987	1206	1359
0.932422254096907	38	886
0.932423169037434	251	505
0.932426529193656	290	693
0.932426927297871	262	557
0.932428801112934	48	782
0.93243111457186	981	1229
0.932433821042822	544	987
0.932434699207998	1064	1556
0.932435991702663	572	1088
0.932436344158911	232	1133
0.932439188185691	808	1520
0.932441035934323	21	217
0.932441099131553	389	1052
0.932441681130314	4	217
0.932444884342471	182	1281
0.932445161369363	442	1384
0.932446069234989	365	1066
0.93244669140226	136	638
0.932448543288636	13	1035
0.932449484585108	88	1221
0.932449691626246	1262	1614
0.932450502332466	1012	1312
0.932450660977219	95	1065
0.932451449520071	119	1129
0.932452180833465	146	1492
0.932455586679519	793	1401
0.932455667110223	911	1373
0.932461191983468	232	1170
0.932463682115672	403	912
0.932464459419334	223	1067
0.93246512575131	821	1189
0.932465623059801	748	1603
0.932465664545312	253	1542
0.932465898638879	700	1568
0.932466889327138	1117	1514
0.932468604070802	1006	1177
0.932470315872625	168	1289
0.93247074226166	40	209
0.932471949006158	216	571
0.932474170613651	1094	1563
0.932480252104987	143	1434
0.932481898706446	1	1590
0.932488613150194	20	911
0.932489277277939	1069	1252
0.932490872728541	1223	1599
0.932491593967857	827	1486
0.932491795282414	19	1456
0.932492627200957	872	1451
0.932494233256017	21	443
0.932494853962402	33	496
0.932495155431119	590	724
0.932495600097798	231	916
0.932495939514869	30	911
0.93249725852502	4	443
0.932497837341854	1368	1584
0.932498056527585	496	682
0.932499410017975	216	1564
0.932503924673201	500	797
0.932508293617943	293	1254
0.932509589811888	308	1185
0.932511119710336	425	1317
0.932511220435325	29	828
0.932511565003354	763	1383
0.932511938537209	816	982
0.932512334799383	370	774
0.932513610782149	148	1208
0.932513910524155	958	1301
0.932514455367109	358	655
0.932517618016885	621	979
0.932518879828858	449	987
0.932519593214803	650	728
0.932521878681599	202	1427
0.932527765999668	1204	1623
0.932527934662829	266	533
0.932529066967946	131	1307
0.93253102421453	768	1596
0.932532961549538	820	988
0.932533538384576	791	847
0.93253597503902	259	475
0.932539824198879	898	1346
0.932540480096936	57	1458
0.93254111599343	46	1228
0.932541711100945	1012	1070
0.932542417469909	51	1169
0.932542541639405	518	1356
0.932545822811235	884	1553
0.93254588441919	710	1348
0.932546400331646	1257	1442
0.932548836410936	438	933
0.932552904504476	187	1480
0.932553190734955	230	1332
0.932558674508516	891	1485
0.932560670242724	497	725
0.932560864125348	319	455
0.932561609591536	450	451
0.932562231639551	905	1254
0.932562543596759	1234	1436
0.932567578324035	661	1018
0.93256853173029	664	1492
0.932571053710683	437	871
0.932571125286547	1052	1405
0.932571374940951	236	1425
0.932572634285361	394	709
0.932575999799197	424	1389
0.9325794044316	889	1504
0.932579419078592	1315	1339
0.932579457634764	950	1542
0.932580613301043	1169	1456
0.932581114827565	1321	1414
0.932581651823988	249	1553
0.932582578801701	1560	1619
0.932587424668931	190	686
0.932590794327757	931	1060
0.932591390736442	241	1393
0.932591637376025	199	422
0.932593231446467	266	381
0.932593343194577	424	1404
0.932594433063199	1097	1611
0.932597544210929	432	1115
0.932598148131815	389	758
0.932599403363002	189	1068
0.9325995868102	516	1477
0.932601404872742	1447	1560
0.932601890436083	200	1163
0.93260290900677	43	1288
0.932604081804992	141	1608
0.93260851014941	605	805
0.932608683403371	61	195
0.932608821796512	284	1436
0.932609559215105	1296	1372
0.932609683862292	976	1283
0.932609765326696	1379	1421
0.932610140135491	11	1099
0.93261168616258	240	1434
0.932612474849149	40	758
0.932613105213431	386	480
0.932615486005209	665	858
0.932616184735139	686	825
0.932616384278123	490	1015
0.93261780467882	225	1546
0.932619151490239	1189	1245
0.932619249530955	304	628
0.932620634283679	964	1568
0.932625304169696	1105	1605
0.932626825465033	403	1234
0.932627998217832	116	461
0.932628086119984	564	822
0.932629357540955	97	789
0.932629515922857	293	1536
0.932630861608223	251	340
0.932631928604037	346	862
0.932632502958999	639	1040
0.932633928460668	334	991
0.932634706243851	117	802
0.932636118644632	83	997
0.932636305098425	431	853
0.932636793855205	997	1335
0.932637436939625	204	431
0.93263825308545	865	1352
0.932641717382497	85	747
0.932642762344348	243	767
0.932646237077086	1520	1538
0.932649042842439	1322	1493
0.932649318197791	400	607
0.932650311778388	710	1601
0.932651985213427	280	1374
0.932653030527633	210	322
0.932653169589712	24	1376
0.932654884885685	779	1055
0.932655091376521	25	492
0.93265654644257	718	796
0.932657410817715	768	1024
0.932658039916979	935	966
0.932658115615146	379	1033
0.932658656236455	389	1452
0.932659959067451	672	1275
0.932662070454587	1478	1617
0.93266277237193	112	1542
0.932664460271631	204	381
0.93266774495421	851	1186
0.932667898554367	748	1223
0.932670186838643	294	979
0.932670198392646	913	1603
0.932670465958833	68	701
0.932670516232765	706	872
0.932671114575381	109	1278
0.932671328047258	730	1304
0.932672341202579	561	1099
0.932672588522929	238	756
0.932675706396088	1079	1618
0.932676179519832	1002	1124
0.93267672158208	1	1149
0.932677389908754	312	1457
0.932679191989021	333	516
0.932680679720048	853	1530
0.932680796240374	131	315
0.932682159823149	172	205
0.93268363647244	470	939
0.932684164818229	793	1244
0.932684515022018	511	1292
0.932686090694189	1225	1238
0.932686757088462	970	1024
0.932689105902746	16	232
0.932691422963435	421	1479
0.932691454751627	605	1565
0.932693051864098	1066	1207
0.9326948958573	231	903
0.932696327216795	419	1584
