0	654	2715
1	2040	2068
2	2624	2780
2	149	968
3	1532	2191
3	885	2860
3	1221	2023
4	408	2652
5	397	718
6	1762	1936
8	1602	1704
9	1244	2144
11	291	2645
12	2278	2303
12	1463	2878
12	1494	2281
12	729	1614
15	981	1958
15	910	2476
15	1399	2142
16	977	1858
17	1370	2050
19	763	1633
19	297	2574
20	121	1027
20	407	2652
21	164	564
21	88	1364
21	2	962
22	136	2814
24	1917	2458
24	88	1181
26	1910	2326
26	1791	2005
26	979	2031
26	632	680
28	1321	2013
28	1513	2716
30	1945	2652
32	282	2176
34	1729	2747
36	54	680
36	1027	2156
39	347	2809
40	1742	2053
42	822	2059
43	93	398
46	415	935
46	2055	2479
48	2155	2442
48	2572	2811
48	1240	2273
49	543	1931
49	1348	2195
51	1003	1109
51	480	2827
52	270	2090
53	283	2779
53	2141	2305
55	1372	2074
55	675	1419
56	966	1479
58	595	1598
59	2550	2779
59	763	2374
59	2489	2681
59	384	1410
60	1926	2681
60	436	2641
61	943	2423
61	418	2162
61	514	2635
62	764	2373
62	929	2660
62	93	1912
65	365	609
66	324	1241
66	1035	2306
67	320	2773
68	2738	2876
70	2252	2275
70	357	376
71	1191	2742
73	588	882
74	524	2289
75	885	1983
76	177	878
77	1140	1893
78	706	991
78	2134	2608
78	1718	2701
80	1	2203
81	2529	2584
82	399	2803
83	2758	2859
85	271	1139
85	1947	2712
88	165	2657
88	1853	2630
90	1504	1943
90	388	1280
90	704	2278
92	1693	2688
92	797	2784
92	2201	2723
94	579	1980
94	1209	1831
95	1044	2054
95	1088	2612
96	420	2018
96	1173	2358
96	678	1582
96	739	1218
99	334	2155
99	522	1298
99	204	2103
101	547	1030
105	1050	2818
106	2274	2538
106	1756	2425
106	946	1526
106	2161	2606
108	1198	1427
108	200	1944
109	2531	2609
110	1631	1860
112	100	437
112	750	2451
114	313	2588
114	561	1984
114	190	833
114	1413	1981
115	716	933
116	1862	1909
118	574	908
119	85	2604
119	1133	2252
119	465	946
121	119	2712
121	299	681
121	1158	1904
121	1561	1999
122	1052	1785
124	454	2338
127	1310	1974
127	455	2339
127	247	1030
127	2637	2854
129	736	1376
130	1016	1454
130	1373	2080
130	799	902
132	221	581
133	850	2339
133	956	2748
133	612	713
133	2325	2504
135	483	863
137	2048	2074
140	1462	2484
141	1518	2045
142	52	245
142	1252	1536
142	1061	1214
143	1454	2468
