0.183438086547909	-0.00710517697985448	-0.0380654596488081	0.982268296162231
0.431738155412715	-0.0216350930283155	0.0450840800194284	-0.90061174411579
0.818539475483071	-0.0485099235911324	0.033804694881381	-0.571399297333361
0.984238766215586	-0.0661297510286011	0.0109177508553335	-0.163651183385814
0.97017776391967	-0.072088558609229	-0.0171542715265774	0.230790114783684
0.82448790429261	-0.0666294283659006	-0.0452383047511691	0.560119371861082
0.59296914096798	-0.051539798743769	-0.0695186315455744	0.800561307379503
0.315832067550751	-0.0292077677946406	-0.0873790504639042	0.944331463495259
0.025922100448886	-0.00255967138768289	-0.0974195425400148	0.994902470356768
0.251775362260585	-0.0258768273943641	0.099067065839323	-0.962354026971645
0.497837059206402	-0.0536834143624282	0.0927629865993481	-0.860622670989025
0.700281496452691	-0.0787659173050008	0.0792883202128235	-0.705063910773279
0.851165126797964	-0.0995204119306615	0.0598470527623064	-0.511890559404863
0.947455437315167	-0.114913102766624	0.0358670429652123	-0.296372617398107
0.989661071133004	-0.12412078910294	0.00899738875365018	-0.0713024613316776
NaN	NaN	NaN	NaN
0.924947739090177	-0.123375499056722	-0.0475596641893097	0.356354099915624
0.829227485332008	-0.113792298424433	-0.0742904897110491	0.542138371200317
0.701074354782461	-0.0988312567654805	-0.0985387778491268	0.699297676967765
0.547819986095729	-0.0792310453931815	-0.119153548079026	0.824268242904067
0.376912489743632	-0.055938204965363	-0.1354801661733	0.914578054008604
0.196547786484476	-0.0297879327226479	-0.146921120525348	0.968966372499964
0.0130085222717357	-0.00198816938354991	-0.153186342658057	0.988109695304047
0.167106541841516	-0.0264860121953824	0.154197187772074	-0.973446003697657
0.338294313958979	-0.0546274569005	0.149984832475964	-0.927403551924816
0.495049817978774	-0.0816739365991763	0.140765762024974	-0.853486992309259
0.634089252810142	-0.106623899997338	0.126958221284806	-0.755277282505063
0.752267914760206	-0.128826344872162	0.109040403326564	-0.636872787714776
0.847215669370216	-0.147709402999926	0.0875814612379333	-0.502729578885518
0.91752507271897	-0.162694740301948	0.0632013075358102	-0.357328640240177
0.962687664575064	-0.173481287341968	0.0368557023722097	-0.204397555317653
0.982390990115795	-0.179948027314716	0.00899076356588834	-0.0494551936135322
NaN	NaN	NaN	NaN
0.949209754172599	-0.179329654956265	-0.0479534041090338	0.254051546878219
0.89924849455793	-0.17241579435706	-0.0757479153568952	0.394825521225016
0.829395626457697	-0.161315947552325	-0.102150373774824	0.525019391085514
0.742545761844045	-0.146347973500344	-0.126630551784873	0.641227545863751
0.640572250321127	-0.127973106563109	-0.148614169485949	0.742431077436226
0.526052224068806	-0.106628632524241	-0.167567749503196	0.826934363540848
0.402589377299012	-0.0827462791900913	-0.183348648485993	0.893005106180558
0.272839596642304	-0.0567085002069434	-0.195548221032966	0.940267830864795
