0	112	334
1	218	565
2	771	913
5	694	1291
6	1257	1317
7	524	1040
8	483	644
9	460	1202
9	1218	1464
10	690	702
12	778	1254
14	520	682
14	123	1617
14	853	1084
15	67	337
16	465	622
16	119	925
16	919	956
17	675	1624
17	506	1093
17	127	1544
19	795	1575
21	222	1542
21	274	350
24	814	1621
26	28	320
26	560	1519
26	809	1133
27	145	611
29	592	1499
31	584	608
31	1233	1406
31	224	629
31	1044	1522
33	355	1085
33	1025	1449
37	511	838
37	10	166
39	627	1086
39	511	885
41	13	1397
42	811	1414
42	278	1136
43	999	1060
46	671	1271
46	538	1273
46	1291	1612
46	244	1193
48	999	1569
49	495	944
50	340	652
50	830	1621
51	1327	1621
51	1084	1222
51	1197	1488
51	817	1211
53	1346	1444
54	134	944
55	700	920
55	144	1318
57	518	1558
58	33	520
60	441	973
60	461	1598
61	723	1158
62	959	1154
63	127	362
64	507	873
66	1119	1409
67	235	749
68	1083	1529
68	382	773
68	606	1427
69	1037	1175
70	13	1548
70	318	1191
72	739	993
73	220	235
75	1422	1483
75	1422	1600
75	331	519
75	738	872
77	271	963
80	696	1091
80	373	701
80	51	429
82	371	1114
84	347	1508
85	590	1107
86	597	1350
86	310	900
88	790	1106
89	455	813
91	67	1456
91	22	1138
91	319	334
92	759	1364
93	580	1074
93	867	1426
93	1313	1566
93	1077	1264
95	106	276
96	2	71
97	57	1439
98	875	1133
102	579	1548
103	129	1063
103	969	1110
105	760	1186
107	117	434
107	190	1544
107	625	1234
107	993	1068
109	1364	1436
110	750	1107
111	589	664
111	859	1354
111	179	1475
111	259	859
113	447	515
113	466	1173
115	1089	1552
115	637	1456
115	117	1270
116	103	959
118	35	185
118	44	288
119	1027	1068
122	322	763
123	162	367
124	263	745
125	1206	1359
127	38	886
128	251	505
128	290	693
129	262	557
129	48	782
133	981	1229
134	544	987
134	1064	1556
135	572	1088
136	232	1133
137	808	1520
137	21	217
138	389	1052
138	4	217
140	182	1281
141	442	1384
142	365	1066
142	136	638
143	13	1035
145	88	1221
146	1262	1614
146	1012	1312
148	95	1065
149	119	1129
150	146	1492
151	793	1401
155	911	1373
156	232	1170
157	403	912
157	223	1067
159	821	1189
159	748	1603
159	253	1542
159	700	1568
160	1117	1514
160	1006	1177
161	168	1289
163	40	209
166	216	571
167	1094	1563
168	143	1434
169	1	1590
170	20	911
171	1069	1252
172	1223	1599
172	827	1486
172	19	1456
